seed,replica,model,dim,w_mean,hdi_lo,hdi_hi
15,0,claude,pro_aprobacion,-0.27078615088206165,-1.5482971595744393,1.0573507970517586
15,0,claude,pro_crecimiento,-0.06457722189742604,-1.9232007329350498,1.6819538286651285
15,0,claude,anti_desviacion_inflacion,0.15993205593837562,-1.910735031067907,1.9929780758068663
15,0,claude,pro_confianza,-0.027586428726110262,-1.9275947122599169,1.8903779739437767
15,0,openai,anti_pobreza,1.8389725226099514,0.39947342405700564,3.207473802050406
15,0,openai,anti_deuda,0.041392998685543414,-1.8556427062020644,2.0629955121665042
15,0,openai,pro_aprobacion,-0.1290474908475584,-1.4736146583492307,1.2790687668177751
15,0,openai,pro_crecimiento,0.03171286618183627,-1.7988444195852007,1.9102409608419773
15,0,openai,anti_desviacion_inflacion,-0.0900111734457883,-2.0677899313910473,1.858050534492205
15,0,openai,pro_confianza,0.002995372032430253,-1.9824226596432952,1.954869678635857
16,0,claude,anti_pobreza,1.2631991553307975,0.0014280984155201717,2.7848799253123544
16,0,claude,anti_deuda,-0.011972856865745616,-1.921581414104427,1.9067234937941506
16,0,claude,pro_aprobacion,0.3812678157076738,-0.9742735584387757,1.7954378427030042
16,0,claude,pro_crecimiento,0.21249700153811993,-1.6299143483919722,2.150220236569951
16,0,claude,anti_desviacion_inflacion,-0.026416837756792873,-1.874572049758097,1.902651972851744
16,0,claude,pro_confianza,0.05064681896387886,-1.877090319337695,2.002013684097768
16,0,openai,anti_pobreza,1.9532638878179671,0.5959172570125105,3.3585383637889654
16,0,openai,anti_deuda,-0.01862674615165545,-1.9429941123083583,1.8998852531640789
16,0,openai,pro_aprobacion,-0.052151368035900016,-1.4223207738305534,1.3678404019540122
16,0,openai,pro_crecimiento,0.24945176726257945,-1.6969205382094077,2.14566390115215
16,0,openai,anti_desviacion_inflacion,-0.08484823704519581,-2.0804617658488906,1.8015656489195804
16,0,openai,pro_confianza,0.07017835643819734,-1.8097538444303605,2.048530252016399
17,0,claude,anti_pobreza,0.9244444931270549,-0.43452359810444524,2.3608609948211425
17,0,claude,anti_deuda,0.08471178749660675,-1.9007022924910624,1.982856184868137
17,0,claude,pro_aprobacion,-0.6472460857720364,-2.036860379093009,0.7168452033910495
17,0,claude,pro_crecimiento,-0.13190353352986603,-2.130303701659248,1.688009291938206
17,0,claude,anti_desviacion_inflacion,0.19339717896708533,-1.6928009923674225,2.0216389219575244
17,0,claude,pro_confianza,-0.04459501688546034,-2.0061855343680244,1.904690597810237
17,0,openai,anti_pobreza,1.8185607542253608,0.43512179906623966,3.194695637654544
17,0,openai,anti_deuda,-0.02189576117674325,-1.9181539763160533,1.907790970479391
17,0,openai,pro_aprobacion,-0.5845458174510704,-1.967082406687227,0.8562808825833698
17,0,openai,pro_crecimiento,0.09536120136621878,-1.8831337885964665,1.9548024623701472
17,0,openai,anti_desviacion_inflacion,0.033372908126412956,-1.8840473967582885,1.9197317681722321
17,0,openai,pro_confianza,0.03566694348401129,-1.8689669053521887,2.0210484373792936
18,0,claude,anti_pobreza,1.737733770035823,0.2581782367552227,3.0891962697310866
