seed,replica,model,dim,w_mean,hdi_lo,hdi_hi
15,0,claude_haiku_4_5,anti_desviacion_inflacion,0.04130463890434981,-1.9888272093642456,1.911321175536989
15,0,claude_haiku_4_5,pro_confianza,-0.052896052878501736,-1.9744219883889476,1.9307270450880476
15,0,gpt_4o_mini,anti_pobreza,2.5860434922800413,1.101398780447209,4.043914398612469
15,0,gpt_4o_mini,anti_deuda,-0.038449255864852996,-1.93305336545922,1.9193144133773237
15,0,gpt_4o_mini,pro_aprobacion,-0.07068526736498686,-1.248367478843399,1.2183527196336517
15,0,gpt_4o_mini,pro_crecimiento,0.07658239036125532,-1.8481281669955407,1.8924606809687265
15,0,gpt_4o_mini,anti_desviacion_inflacion,-0.011490682581920231,-1.9322871659258187,1.8769420484979398
15,0,gpt_4o_mini,pro_confianza,0.011025360660495196,-2.0374072602137425,1.8697119126300967
16,0,claude_haiku_4_5,anti_pobreza,0.655602764228246,-0.7826409332629811,2.1810763592315987
16,0,claude_haiku_4_5,anti_deuda,-0.013053097408238751,-2.028849246647605,1.8305943145205419
16,0,claude_haiku_4_5,pro_aprobacion,-0.12597531444800716,-1.2746661616764228,1.1362668804000937
16,0,claude_haiku_4_5,pro_crecimiento,-0.14096274021170405,-1.9783818043098995,1.7334549242704276
16,0,claude_haiku_4_5,anti_desviacion_inflacion,0.18211313022596096,-1.7741536048321849,1.9965262839182851
16,0,claude_haiku_4_5,pro_confianza,-0.04120258788681375,-1.869204378827487,2.036200071719943
16,0,gpt_4o_mini,anti_pobreza,2.5650734128719708,1.030088791398102,4.001513574030608
16,0,gpt_4o_mini,anti_deuda,0.0020180638329980213,-1.8660788993177984,2.030369407432041
16,0,gpt_4o_mini,pro_aprobacion,-0.04590729359676267,-1.427690255940932,1.1069622667979468
16,0,gpt_4o_mini,pro_crecimiento,0.05045049635061687,-1.8941433157534528,1.9072551335385661
16,0,gpt_4o_mini,anti_desviacion_inflacion,0.026844876855589186,-1.928760052778057,1.9312553280981237
16,0,gpt_4o_mini,pro_confianza,0.01944415808449645,-1.8754934888954748,2.038962059535954
